id,text,label,source
13864,So? What does that prove? That Cheney's draft number was called more often than Slick's? emoticonXConfused,1,Sarcasm Corpus V2
13865,I would be scared about a huge segment of society that considers me a clever ape.,1,Sarcasm Corpus V2
13866,"
So what do ya Say! Come On. Be reasonable! Do it for the children! Or don't we care about these children because they weren't hurt or killed by a firearm?",1,Sarcasm Corpus V2
13867,Jyoshu - you think anytime a homosexual engages in anything but hiding in the closet and keeping their mouths shut is a gay rights movement. The kids are jerks.,1,Sarcasm Corpus V2
13868,So a gun is a fire hazard in a public place? I gotta say the gun haters are getting more creative with their arguments.,1,Sarcasm Corpus V2
13869,Two Vikings on one board? Time to beat a hasty retreat before I'm pillaged emoticonXChicken,1,Sarcasm Corpus V2
13870,And yet we're still waiting for your mental condition to finally hit you like a ton of bricks.... Denial is the usual reaction...,1,Sarcasm Corpus V2
13871,Well that lets out most of the supreme court when RvW comes up! And of course 1/2 give or take of the voters would be disqualified if relevant issues come up to a vote. Perhaps we should start an effort to amend the constitution to incorporate your idea!,1,Sarcasm Corpus V2
13872,"Sorry, I hadn't realised your one-man legislature had passed a law forbidding discussion of equal protections. I'll discuss what I damn well please.
",1,Sarcasm Corpus V2
13873,"I know. Sad indeed. Orion and his liberal ilk make it a habit to come up with these sophomoric ideas. As if Jesus (who is God according to Scripture) would come out and give Moses the commandments against gay sex and then turn around and incarnate as a gay man. Get real. When the antichrist comes he'll probably be gay (one OT scripture alludes to the antichrist as having no affinity for women, and Satan loves to mimic God's kingdom with some kind of diabolical twist.). Then Orion will prostrate himself before him and receive him as his long lost savior.",1,Sarcasm Corpus V2
13874,"Nice spin. Would you have preferred ""the civilized world"" instead? Or Western Civilization or Gay Western Civilization? Your preference? One case in 1959 isn't a pandemic. 
",1,Sarcasm Corpus V2
13875,"Gasp! Oh, Jim's!
Be still my heart!
You called me proper! Sigh! That was the first time! I shall treasure it forever! :)",1,Sarcasm Corpus V2
13876,"Where did you here this XXXX?
Some cheap detective novel or something?
Once again, my sincerest apologies.",1,Sarcasm Corpus V2
13877,"You fooled me.
I read both. The only one who expressed compassion was Big Bear Scot.
Maybe I have to learn to read between the lines.",1,Sarcasm Corpus V2
13878,"That may seem like a brainstorm to you kronus, but to the enlightened, it was an obvious brainfart. emoticonXGood But I would never expect you to know the difference.",1,Sarcasm Corpus V2
13879,"Drugs should be legal. period.
Just like that other more nefarious drug: ReligionemoticonXAngel",1,Sarcasm Corpus V2
13880,"Did I mention premarital or adulterous heterosexual sex?
I think not!
As usual 'big' boy is putting words in others posts!
Was better when I was on his ignore list..for about five minutesemoticonXConfused",1,Sarcasm Corpus V2
13881,"So, Clinton getting it on with Lewinsky is a sign of intelligence? You can work for the Obama administration with those kinds of smarts. LOl!!",1,Sarcasm Corpus V2
13882,"You know my answer: There is no god and no one ""created"" mankind. But the discussion over the existence of god belongs rightly under ""Religious"" or ""Philosophy"" section, not abortion. 
Is this one of the tactics you fundies frequently practice? Change the subject when you are about to lose?",1,Sarcasm Corpus V2
13883,"Not only is Phyllis right in calling you what you are but you clearly ignore reality. You were already called on using incorrect facts once...you might as well say ""denying abortion will cause 10000000 bagillion deaths a day""",1,Sarcasm Corpus V2
13884,"You do realize you just disproved your own basic points yes? 
The pictures you posted are falsified because abortion clinics and small health clinics contract out to places to have their medical waste incinerated. 
Good job on failing to realize you just proved Cunx correct.",1,Sarcasm Corpus V2
13885,"yes, all of those are liberal moves. Unlike you, we know how to use a dictionary.",1,Sarcasm Corpus V2
13886,"
Hey I know, maybe you can use the Liberal Source Watch to debunk the GAO report. emoticonXSmilie",1,Sarcasm Corpus V2
13887,"But yet you have the right to make an an a-s-s out of yourself? As far as the nude beaches go, it would be worth the plane fare if I knew you were going to be at one so I could laugh my a-s-s off.
 FROTFLMAO
",1,Sarcasm Corpus V2
13888,"The fact that you think the 9-9-9 plan is good only proves you are as stupid as Herman Cain is. Maybe you and Grover Norquist can get with Herman Cain and start construction on Utopian dreamworld, and don't forget to stop by and pick up your other dumbass Ron Paul on your way .",1,Sarcasm Corpus V2
13889,"Youre being presumptuous. Maybe Im already a multi-millionaire. Maybe I dont have a need for member enhancement. Maybe I already have all the iPODS I need. You just never can tell.
In closing, let me say that the original post I made was relevant to the thread even though it contained some misstatements of fact. Your response was just as (if not more) lacking in verified facts. Ill try to improve. You do the same.",1,Sarcasm Corpus V2
13890,"hehe.. Three negations in one sentance tammerlain? emoticonXWow :p 
BTW, do you know why portent is down?",1,Sarcasm Corpus V2
13891,Do you know how many Osama Bin Ladens we Killed???? emoticonXRolleyes,1,Sarcasm Corpus V2
13892,"Well, good, I'm glad as heck you have a mom you can tell that to. Mine would've hit the roof, and then hit me on the way back down. Did she flip or was she pretty cool about it?
Just remember (who would we be if not preachy? Us ol' adults, we don't know nuthin') that b.c. isn't one hundred percent reliable or that condoms can break and you can still get nasty bugs all kinds of different ways.",1,Sarcasm Corpus V2
13893,You don't understand words; why the hell was I thinking you'd understand numbers? emoticonXRolleyes,1,Sarcasm Corpus V2
13894,"So Archie goes back, sees whether this thread is one of the few where he doesn't spew the namecalling, then asks somebody to restrict himself to citing this thread as if it's a representative sample.",1,Sarcasm Corpus V2
13895,"OK, and this point I'm going to have to go with ""Functionally handicapped"" for $200 Alex.
Go back, reread Ethmi's OP. The question was-why aren't people working to get alcohol and tobacco banned since they are responsible for more deaths than guns. And, as I and others have pointed out about a dozen damn times already, the entire question is flawed as a gun's sole purpose is to kill, while alcohol and tobacco kill as a side effect through overindulgence. And there is also the fact that you cannot point a cigarette or bottle of JD at someone and kill them.
",1,Sarcasm Corpus V2
13896,Well you wouldn't have to 5hit yourself everytime you walked down the streets if you had a gun yourself.,1,Sarcasm Corpus V2
13897,"<Flush>
Hey - I'm not the one who's going to wind up as Satan's whipping boy for all eternity. So you need to wise up while you can. Here's what you have to look forward to:
The Truth About Hell",1,Sarcasm Corpus V2
13898,"Spoken as though it is any of your, my, or the law's concern.
Why not tell the forum why your opinion on a metaphysical question should be law in the universe.",1,Sarcasm Corpus V2
13899,"There were no contradictory accounts on that, just descriptions on a linear timeline. I suppose you see ghosts around every corner too.
Are you a 9/11 Truther too?",1,Sarcasm Corpus V2
13900,"Thanks for contributing absolutely nothing as you make unfounded claims without supporting them with even the slightest proof. But hey, talks cheap; and you've proven you've got plenty of that since showing up here.",1,Sarcasm Corpus V2
13901,"Yes, but an adult asking such a question is not capable of understanding the answer. ;)",1,Sarcasm Corpus V2
13902,"i dont like watching videos. or following steps. isnt there just one thing i could do? you know, like be forgiven or whatever?",1,Sarcasm Corpus V2
13903,"Where is your ""proof"" that a magical being in the Heavens created us ?",1,Sarcasm Corpus V2
13904,"Prickolo
Slyme would be a more appropriate name for you.
Just some parting unfriendly advice
Hooroo emoticonXDonno",1,Sarcasm Corpus V2
13905,"Bollocks. Using a definintion that you agree with is NOT part of the debate. Arguing from personal incredulity is all of your handwaving and assertions amounts to. Use the real definition, not a wishy washy one that happens to alighn itself with your delusion.
",1,Sarcasm Corpus V2
13906,"If jesus said 'Make correct Judgments"", IMO you have failed miserably.
He is also alledged to ahve said 'He who is without sin cast the first stone.
I guess that with all the stones you are casting, you consider yourself without sin.",1,Sarcasm Corpus V2
13907,"Wow what a lovely christian setaments and attitudes. I wonder what Jesus would say about his number one fan after a statements of hate as the ones above.
",1,Sarcasm Corpus V2
13908,"Hey Jitobaby - if you're that insecure with your beliefs that you have to throw this kind of a snit when people are making a case contrary to your failed radical liberalism, then maybe you need to watch Michael Moore on TV instead of reading my posts.",1,Sarcasm Corpus V2
13909,And what does that have to do with the price of Tea in SF?emoticonXDonno,1,Sarcasm Corpus V2
13910,"Main Entry: unhinged 
Pronunciation: -'hinjd
Function: adjective
: UPSET, UNGLUED; especially : mentally deranged <attacked by an unhinged extremist> 
How do you deal with the fact that 450+ species in the world naturally engage in homosexual behavior? 
Apparently you DO think homosexuality is some sort of transmittable diseases.
Again, look to webster.",1,Sarcasm Corpus V2
13911,"Apparently in Marc9000's small, small, small world, if you're not a Christian, you're a atheist. 
Thus over 4 billion people are atheists. emoticonXAgree",1,Sarcasm Corpus V2
13912,"Sing, goddess, of Achilles ruinous anger
Which brought ten thousand pains to the Achaeans,
And cast the souls of many stalwart heroes
To Hades, and their bodies to the dogs
And birds of prey."" 
""Nothing can be revoked or said in vain
nor unfulfilled if I should nod my head.
Since you use quotes from old books to back up your claims, I will too.
Here's some from Zeus-The Iliad.
What??! I'm not making any sense. hmm.",1,Sarcasm Corpus V2
13913,"I am also fascinated by the Shoot First Law that has been introduced in Florida. You can now use a gun against any perceived threat.
The question is whether this legitamises shooting Jeb Bush. Anyone stupid enough to think this law is a good idea is a definite threat, not merely perceived.
Smiley",1,Sarcasm Corpus V2
13914,"Right!
The President is in office 81 days, and of course all the negativity belongs to him and him alone.
Get real!emoticonXClown",1,Sarcasm Corpus V2
13915,"And you feel that those who cannot afford to pay can die slowly and painfully in a pool of their own vomit. What a caring chap you are!
But the US health care system will still be doing a terrific job.
I do hope this is not a popular opinion in the US. Mind you it does seem to be the American opinion with regards to the rest of the world too, so . . . .",1,Sarcasm Corpus V2
13916,Do you have something-other then words from a dusty old book of myth to offer as an explanation?,1,Sarcasm Corpus V2
13917,"It's like,...
""What part of 12 TRILLION dollars (and growing) in debt is so hard to comprehend? """,1,Sarcasm Corpus V2
13918,"Ah, of course. I see the sauce! I have sinned against the Great Languini in the Sky! REPENT! REPENT!",1,Sarcasm Corpus V2
13919,"God love the world so much he inconvienced himself for 3 days. 
Pretty bloody , insisting on the sacrifice of your own son .. so pay yourself for the sins of others.",1,Sarcasm Corpus V2
13920,"Oh boy,,.. I got ignored with a potty remark. Why is that not surprising?",1,Sarcasm Corpus V2
13921,"So, by not reading that book and not 'indicating' that I've read any book, you believe I was speaking from ignorance.
I love your attempt to spin out of this.emoticonXAngel",1,Sarcasm Corpus V2
13922,I can't think of anyone I'd rather have babysit me. Oh.......maybe you wern't talking about me. Rats! LOL,1,Sarcasm Corpus V2
13923,You really are an idiot if you think China follows Jefferson,1,Sarcasm Corpus V2
13924,Get away? We never went near it in the first place.,1,Sarcasm Corpus V2
13925,"Oh, and let's not forget the little incedent of Jesus tossing his best friend off a rooftop at age eight, just so he could bring him back from the dead! 
Talk about CREEPY!!!",1,Sarcasm Corpus V2
13926,"Do you even read what anyone posts? Try it, you might learn something.......maybe not.......",1,Sarcasm Corpus V2
13927,"Then you have no problems about people reminding you about how the US has screwed up in the past causing the deaths of thousands? Or how about the US overthrowing democracies in Latin America and installing dictatorships?
Of course those will be used in a arguments completely irrevelant to them, but considering how you keep using the WWII fallacy to distract the discussion away from your own failure, you shouldn't have any problem no?",1,Sarcasm Corpus V2
13928,"Well, Jews have always been indecisive. Like this joke says:
Q: How many Jews does it take to screw in a light bulb?
A: 4; 1 to screw it in and 3 to argue about which way it turns.",1,Sarcasm Corpus V2
13929,"Zing!
And did anyone ever sit down with the Upanishads and compare them to the Sermon on the Mount?
Very suspicious indeed.emoticonXDonno",1,Sarcasm Corpus V2
13930,"And you tell people not to call you a gay basher? LOLemoticonXRolleyes emoticonXRolleyes emoticonXCensored 
I know very well what faux means - that is the reason it is bashing to call someone's marriage that.",1,Sarcasm Corpus V2
13931,This remark would be funny if you didn't actually mean it....,1,Sarcasm Corpus V2
13932,"So all of this ballyhoo and really you've changed nothing? emoticonXConfused 
The entire system of inheritance and wills would still be in place.
",1,Sarcasm Corpus V2
13933,"Speak of the Devil! And, speaking of hate speech and insults, OS is the ultimate master.",1,Sarcasm Corpus V2
13934,"Thanks for that rant against religion.
You may think its relevant but I dont particularly think it is.
Its not only religious people that do not like gays.
They need better PR than comparing gay prejudice to racial prejudice.
They could learn from black people with their role models though, MLK,Muhammad Ali and Paul Robeson are far better than Liberace and George Michael.",1,Sarcasm Corpus V2
13935,I am still waiting for you to tell me why the gay priests only molested boys.......It has to do with how they are physically contructed.........,1,Sarcasm Corpus V2
13936,"Thats where you are wrong ..again.
Ask your friend poet what jebus would do.I havent a clue.
You seem to be frustrated though......is it because you cannot find evidence that I defended ID but dont have the nuts to admit it?",1,Sarcasm Corpus V2
13937,"We don't regard passages from fairy tales to be anything but what some guy wrote in a book long ago.
You know there are millions of books out there, people wright them every day.
I could quote passages from a Spider Man comic book as evidence by your standards.",1,Sarcasm Corpus V2
13938,"Trying to argue with a person who is babbling nonsense is not my idea of a productive time to spend my time. I've explained myself and that's the end of it. 
You can label my posts anything you want but that doesn't mean anything. It just means you are proficient in throwing out insults. So for purposes of this discussion I crown you the ""insult king"" of this forum.",1,Sarcasm Corpus V2
13939,"<flush>
When you see a Southern Baptist ramming a 757 into a skyscraper or two and killing 3,000 people, write us.",1,Sarcasm Corpus V2
13940,Might as well attribute intelligence to your thermostat as rape seed plants.,1,Sarcasm Corpus V2
13941,And so goes the fact you're more than willing to let rapists and murderers go free.,1,Sarcasm Corpus V2
13942,"Does that mean you don't have to be polite to new people you meet?
",1,Sarcasm Corpus V2
13943,"Clearly you don't give a damn, because if you did then you would have to admit that you were wrong.
Does this mean that you think the introduction of speed limits is a bad idea?
",1,Sarcasm Corpus V2
13944,"While I fully realize you can't do math and thus why you consider it atheism, but post #96 and post #81 are not the same post. But then again, you were the one who argued that post 113 came before 106 so maybe you do think that complete failure to understand math and linear thinking is sane? 
",1,Sarcasm Corpus V2
13945,"Yep, Martha is in trouble and the democrats are panicking. 
I think the strong Independent support for her opponent is due to Martha's own lack of appeal. 
By they way, I have to ask....since ""The anointed one"" was in your neck of the woods, did you get a peek at him? prehaps even wave at him (with all 4 fingers) ;)",1,Sarcasm Corpus V2
13946,"Well, if you combined his plan with all the others, then make all the cuts at once, you would be like 25% of the way there!! 
Come on, Steeeve...we have limited material to work with here.....",1,Sarcasm Corpus V2
13947,Your glittering generalizations doom you to the point of mediocrity. Just another attempt at propaganda everyone is tired of.,1,Sarcasm Corpus V2
13948,"I have no idea what ""women's rights"" might be either. You could try to explain that to me while you are at it.",1,Sarcasm Corpus V2
13949,"Well....it was easier to get them to use those rather than the ones that just said ""White trash onboard"".......",1,Sarcasm Corpus V2
13950,"I think you could teach gun-control at a gun-free school, too.
Sex-education is also taught in schools that forbid their pupils to couple on the school yard :p .",1,Sarcasm Corpus V2
13951,"Ha.a.a.a :p emoticonXGood Good one, sinjin.
What is the sound of one hand clapping.....?
Ladywolf,
Your answer will probably come from many different sources. Your idea that it evolved is pretty-much it, IMO.",1,Sarcasm Corpus V2
13952,John/John would figure out a way for the American taxpayers to foot the bill.,1,Sarcasm Corpus V2
13953,"Are you suggesting the pollsters are bias? Nooooooooooo, that couldn't be. You think they were trying to sway the election? Noooooooooo, that couldn't be. 
These guys along with their Hollywood and music industry buddies are lossing their base. They need to go back to movies and music and leave the politics alone.",1,Sarcasm Corpus V2
13954,"And to think, we're supposed to be ""new World"" the foreward thinkers....what a laugh.
Sorry, my last post was after some searching on straight sex discussion boards, and I'm still laughing too hard to take much seriously at this time. 
emoticonXCry I'm laughing so hard I'm crying.",1,Sarcasm Corpus V2
13955,"Getting nervous?
BTW, I think Anthony Flew is wrong about the Christian God.
Jesus Christ is the very Son of God and God!
I hardly see a ""despotic"" bone in Jesus. Oh, I see, whipping the money changers, I guess some just have no back bone, and can't picture honest for real, righteous indignation!",1,Sarcasm Corpus V2
13956,Hehehe. Sounds like an American in a big SUV looking at $4/gallon gasoline with a maxed out credit card listening to fundamentalist talk radio.,1,Sarcasm Corpus V2
13957,"I guess they could if they knew where all the parts were located. Oh, I would think they would be in hell. I can't imagine ""God"" would have anything to do with mass murderers; do you? 
BTW, this is Osama's technical guide for the terrorists. 
http://www.almostaproverb.com/images4/osama_dummies.jpg",1,Sarcasm Corpus V2
13958,"So you advocate religion not because it is the truth, but instead because it gives you comfort and security? The opiate of the masses eh?",1,Sarcasm Corpus V2
13959,"What? You didn't know conservatives boil and eat their offspring? Dude, you need to read up.emoticonXAngel",1,Sarcasm Corpus V2
13960,Really??? Maybe you should do a little research before you make sweeping statements like that. -- http://www.rainbowbaptists.org/,1,Sarcasm Corpus V2
13961,"What a shame.
Or maybe this is all too complex for you? What if I simplify things? I'll ask you to answer only a single question that is purely substantive and applicable to Divine Command theory:
From where does the invisible man get his morals?",1,Sarcasm Corpus V2
13962,"Wow that statement was so full of knowledge! I BOW TO YOU OH MOST KNOWLEDGABLE SIMONE!!! I AM NOT WORTHY OF THY GREAT UNDERSTANDING OF THE WORLD! IN FACT, YOU MUST BE GOD BECAUSE YOU KNOW EVERYTHING!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",1,Sarcasm Corpus V2
13963,"Generally speaking, being labeled as hellspawn by Matthew is a good sign for any campaign. It means that the spawn in question is not likely to blame my checking account for the world's ills.",1,Sarcasm Corpus V2
13964,The horsehoe bend was cretaed by the flood in the image of the immaculate horseshoe. repent heathen!,1,Sarcasm Corpus V2
13965,"If you mean this in the way that you can never ""truly know"" that Last Thursdayism isn't true, then sure.
",1,Sarcasm Corpus V2
13966,"The way I read it is that he has disdain for wars which could possible be avoided. It's interestng that one side of the thought process is patriotic, the others have disdain for life, liberty and the pursuit of happiness.
Will we never think above a 1st grade level?",1,Sarcasm Corpus V2
13967,"Depressingly familiar, yes you can be,and we only demand what is our right.It's
the anti-gunners who are repetitively bleating that we are irresponsible when it
comes to accountability.
And about time you get back,we didn't really have anyone to pick on.:)
emoticonXIdea",1,Sarcasm Corpus V2
13968,"Hey star gazer, how do you know he didn't provide those ""private sellers"" also? You understand a man bent on the law is willing to go all the way.
I wouldn't believe him if his tongue was notorized. Pictures? LOl",1,Sarcasm Corpus V2
13969,"BBC NEWS | Special Reports | Frenchman dies in Somalia rescue
Ya know, if you didn't watch Faux.News all the time, ya might actually know some real facts, ""Sartre.""",1,Sarcasm Corpus V2
13970,"As ""special"" as being one of over 100Million makes me. emoticonXRolleyes",1,Sarcasm Corpus V2
13971,"Did you forget the other part of the analogy? A trillion dollars is.
",1,Sarcasm Corpus V2
13972,I was right wasnt I? You do have buck teeth and play the banjo...look see if the Sesame street web site has a definition of zombie..what an arsehole lol,1,Sarcasm Corpus V2
13973,"Then why do you go out of your way to make it sound that way?Imean I doubt if you even know what a gun crazy is.Now I'm sure in the land of Oz it would probably constitute having a couple of B.B. guns. 
",1,Sarcasm Corpus V2
13974,"It's also hard to convince a rational person that something is so if there is zero evidence of its truth, but then you wouldn't have any clue about that.",1,Sarcasm Corpus V2
13975,World government is just around the bend! What shall we call it...The Company...The Authority...The End?,1,Sarcasm Corpus V2
13976,"Hey, have you printed your name on the inside waistband of you dungarees yet so when you pull your head out from where the sun don't shine you'll know who the heck you are? 
How many times do you need to be told....GAYS HAVE CHILDREN...MY SON IS PROOF ENOUGH.",1,Sarcasm Corpus V2
13977,"Eighty-nine times. Still quite a junior partner. I must admit that he doesn't like to be slighted though, as evidenced by Luke 12:10. One can say some nasty things about the Son of Man, and all's fine. But say one off-colored comment about the Holy Ghost and it's lakes-o-fire time. He needs to get thicker skin, IMO. Do ghosts have skin, BTW? 
",1,Sarcasm Corpus V2
13978,do you go to study hall? probably not. It is a requirement where the athletes sign in and sit in the library with their teams and are monitored to make sure that their studying is getting done.,1,Sarcasm Corpus V2
13979,"You would fail to see it. I guess you don't watch enough TV. 
",1,Sarcasm Corpus V2
13980,"I knew the mangling of Jesus's teachings would be forthcoming, and entertaining. emoticonXHoho 
And of course lying about what I've said is just par for the course. Standard stuff, nothing to compare with trying to make Jesus out to be pro-cruelty.",1,Sarcasm Corpus V2
13981,"Whatever you say. emoticonXRolleyesYou are just underlining my point.
Instead of proceeding with you thread you are content with just being a troll, so just be a troll. emoticonXGood",1,Sarcasm Corpus V2
13982,"I saw that. Typical evasion. You guys don't have a clue who yo daddy is.
OH YE OF GREAT FAITH to believe anyway!
This is hilarious to watch them weave and dodge and duck!!!",1,Sarcasm Corpus V2
13983,"Wow! not only Archie doesn't know the answer to the question.
How can one have a knowledge of something it doesn't exist ?
so, where does evil come from if God who is good and created everything has absolutely no evil in her ?
it seems that the stronger the belief the weakest the knowledge and the logic",1,Sarcasm Corpus V2
13984,"Please, you're welcome to her. A real shame you couldn't have taken her 30 years ago before she did too much damage.",1,Sarcasm Corpus V2
13985,"Which part of ""they used self defense shootings, accidents, and suicides"" didn't you understand?
",1,Sarcasm Corpus V2
13986,"so you have appropiated for yourself the sacrifice of others. Archie, you are a thief of the worst kind. Shame on you, don't you know God is watching you ? emoticonXRolleyes",1,Sarcasm Corpus V2
13987,I thought the almighty expressed his will in the Bible for mortal men to know it...,1,Sarcasm Corpus V2
13988,"Nah, he has been TRAINED to recognize demonic possession as part of his B.A.",1,Sarcasm Corpus V2
13989,Ha. Those must be the same folks who believe in the missing link like you do.,1,Sarcasm Corpus V2
13990,"Not nearly as tired as the ""YOU can't live like that because it is against MY religion"" argument. Hell, that one pre-dates Christianity!",1,Sarcasm Corpus V2
13991,"Just curious, in what ways does God speak back to you, other than the generic ""through the word of God,"" reading the bible thing? Does he literally talk to you?
",1,Sarcasm Corpus V2
13992,"What's Sesame Street?... Oh wait that's where you got your pathetic education isn't it, no wonder you're so ignorant. ... emoticonXChickenemoticonXChicken",1,Sarcasm Corpus V2
13993,"Coveting is the basis for capitalism. Without coveting, there is no motivation!",1,Sarcasm Corpus V2
13994,"How refreshing. Sadly for you and like-minded ""patriots"", you cannot tell citizens where they ""should go"", except figuratively.",1,Sarcasm Corpus V2
13995,"That is an interesting fact, how come I have never heard such a thing..maybe a link is in order and not a stormfront or the like link please....
actually I have listened to gangsta rap...
Easy E, Snoop, NWA, and so many others, in fact they are in my truck right now.. imagine a redhead ""whitey"" takes enjoyment in listening to all kinds of music.. hmm I also have Lady Smith Black Mambazo, Nat King Cole, and while we are at it I have music that I adore from Iran, Iraq, Saudi, Turkey and so many I cant list them all... whats your point?
I would hardly call rap the decay of the 90's, apparently a lot of people listen if they are making money....
I wonder if you have a crazy relative somewhere in your past? Maybe that would explain a lot.",1,Sarcasm Corpus V2
13996,"Thank you. Unfortunately, on a forum plagued with emotional patriotism based on conceited belief systems and distorted historical interpretations, rational opinions are normally ignored.",1,Sarcasm Corpus V2
13997,"Why?
Do you read Chinese? How about ancient Mayan? Since it has no meaning to you, is it not information?
Your ability to understand the information does not affect whether or not it's information.
It's also counter to your non-material entitity stance. How can something non-material have a meaning or a purpose?
Waxy",1,Sarcasm Corpus V2
13998,"Did you even notice that they were not the first to report it? Oh wait, you didn't because you are obviously using the fallacy of selective observation.
",1,Sarcasm Corpus V2
13999,"Sheesh ! What a way to bring goodwill to all people in the world, ""yearning"" for democracy. And if I remember right Saddam was our toady during the first Reagan Administration. Hmmmmmm, wasn't George Herbert Walker Bu$h our Veep then ?",1,Sarcasm Corpus V2
14000,Of course anyone can cite exceptions.....did you see the baby? Probably not.......As long as the mother is OK the baby does not count....... emoticonXRolleyes,1,Sarcasm Corpus V2
14001,"Maybe you should form a religion for gays only where all members have to be married to each other...then push for the issue on religious freedoms rights.
;)",1,Sarcasm Corpus V2
14002,"lol Seriously boring is right. Just think, no Larry Craig scandals.",1,Sarcasm Corpus V2
14003,"So if a jew tells a big nose joke, he's saying that all jews have big noses? This is a joke thread; I posted a joke, get over it.",1,Sarcasm Corpus V2
14004,"We accept your forfiet. Two more to go! Once they post, this thread will be pretty much closed. I predict Penfold will go first, followed by Jo. emoticonXSmilie",1,Sarcasm Corpus V2
14005,"ER, you're doing the God complex again. Sandra Fluke might not even use birth control because she may very well be celibate. Only God ... and ER who thinks he's God ... know.",1,Sarcasm Corpus V2
14006,"Here's exactly what you wrote to my comment:
Originally Posted by JPSartre12
So now, Canada only has to eliminate age discrimination and you can become completely perverted. Congratulations. 
",1,Sarcasm Corpus V2
14007,"****! I go to Home Depot, have a basic understanding of car maintenance, love to fish, always wear sensible shoes and will frequently go without make-up. I never knew I was a XXXX. Man if I can't get my stereotypes right, I guess I will just have to give up my crush on the cute dude guitar player I saw last night..... :p",1,Sarcasm Corpus V2
14008,"Dear god.You really haven't a clue about what your talking about.Away with the birdies i think.Yousef was responsible for the 93 bombing,and he himself had very broad associations with some of the Al-Qaeda hardcore(Osama said he didn't know him and was in Sudan while Yousef stayed in Peshewer).Osama wasn't responsible for the 93 bombing,he wasn't responsible for Bali and Madrid and i don't care what the world media tells you.But by all means keep spouting your misinformation,i for one find it hilarious.
The Yousef-Osama-Saddam link is a conspiracy theory.",1,Sarcasm Corpus V2
14009,"Does your use of the past tense ""was"" imply that you've seen a burning bush and been converted to reality? Or are you still an ""anti-american pinko commie bleeding heart liberal?""",1,Sarcasm Corpus V2
14010,"I thought you'd be happy. I mean, hell, it'd mean we were in church, no?",1,Sarcasm Corpus V2
14011,I am curious as to how you determine whos middle class on this forum. Do you have a crystal ball or simply discern peoples classes based on whether they agree with you or not?,1,Sarcasm Corpus V2
14012,"Is your thinking really this simplistic? Either I have to agree with you or I am an anarchist? Is that all the complexity you can handle? This or that? Black or white? The best soda in the world is Sprite and everything else is wrong? What a boring little pigeon-holed world you live in.
No harm no foul - that is where I stand on sex and romance. Kids, animals and those who don't or can't consent are off-limits. K? Now that I have established (AGAIN) how I feel on that matter, let me reinstate.
Any God that allows love and intimacy for only a select group is viscious.",1,Sarcasm Corpus V2
14013,Interesting. What virus did the Nazi's blame the Jews for causing? And post where I called for the extermination of homosexuals if you can. emoticonXConfused emoticonXRolleyes,1,Sarcasm Corpus V2
14014,"Hey, it's the same god, just older. The birth of his son mellowed him out, you know,.. made him think about the future more, and have to worry about responsibility and all that stuff.",1,Sarcasm Corpus V2
14015,"I only asked that question to see how much stupid stuff I could get Freedom to say.
So far nothing he has said is correct.
I am guessing he is a religious person.",1,Sarcasm Corpus V2
14016,"http://blog.pos.org/wp-content/uploa...dule-press.pdf
Just a tad inconsistent, wouldn't you say?
But, given that there has been a heavily-financed anti-Obama campaign on national media, it may be understandable.
And, ABCNEWS is another clone of FauxNews, dontcha know?",1,Sarcasm Corpus V2
14017,"I am relaxed man. Believe dat. emoticonXCool I, frankly, am not that concerned regarding the ""measurement"" of my masculinity. :p I am simply stating that I, personally, have never struck oil without a gusher. That  sir, is a biological fact. emoticonXIdea (Ask my wife....she always get's the wet spot. :p :p :p :p)
I am clueless (and unconcerned) as to anyone else's experiences in this regard. emoticonXRolleyes Just speaking for myself.",1,Sarcasm Corpus V2
14018,"Three pages of ""facts"" without a source? ROTFLMAO
*Notice your own source says ""only 6,000 documents were released. Is that a lie? emoticonXGood
Booooosh did it, it is all his fault:
Articles: Project Gunrunner Wasn't Fast and Furious by Any Means
",1,Sarcasm Corpus V2
14019,"Nice try. Now, tell me how atheists are paying for ""Christian benefits""? Do Canadians give money to people based on their religion? They surely don't here in the States. I can only collect SS if I pay into the system. My employer AND I pay for my family's healthcare. As for their tax-free status, I would have no problem removing it...just as I'd love to see the ACLU and other crackpot liberal organizations lose their tax-exempt status. emoticonXGood 
",1,Sarcasm Corpus V2
14020,"In America it's called free speech. If anyone here there, or elsewhere in America doesn't like free speech, and doesn't like a debate forum where the Word of God is found, then they can go whine to their mothers (yo mama).",1,Sarcasm Corpus V2
14021,"How can I make a 'legitimate' argument with someone who believes all religions are based on ' a man in the sky'.
Its like arguing about Oriental culture with someone that thinks China is in Africa...futile.
China is not in Africa Xcaliber...no need to google it lol:)",1,Sarcasm Corpus V2
14022,"I guess Foundit now things people should give substantiation on claims they haven't made.
Go figure. (Shrug)",1,Sarcasm Corpus V2
14023,"Remember the old Adage ""know thy enemy""? emoticonXGood 
Just because I explain how one CAN fight terrorism doesn't mean that one SHOULD fight terrorism that way. Don't worry, I haven't lost my humanity, yet. emoticonXRolleyes",1,Sarcasm Corpus V2
14024,Is that right next to ANWR? Are the Canadians downplaying ANWR while they side drill to extract our precious fluids? emoticonXClown,1,Sarcasm Corpus V2
